time,gFx,gFy,gFz,TgF
9.684861,2.2943,-0.9283,-1.7916,3.055
9.704642,2.5902,-0.8985,-1.7447,3.250
9.723795,2.8599,-0.8657,-1.5751,3.378
9.745317,2.9219,-0.8618,-1.4552,3.376
9.766322,2.7372,-0.9181,-1.5248,3.265
9.787066,2.2449,-0.9708,-1.4957,2.867
9.808202,1.5606,-0.9263,-1.3052,2.235
9.830538,0.8968,-0.8475,-1.1011,1.654
9.853807,0.6009,-0.7236,-0.8789,1.287
9.878069,0.4842,-0.6710,-0.7965,1.149
9.899978,0.2103,-0.7434,-0.7973,1.110
9.923268,-0.0859,-0.7448,-0.6318,0.980
9.946743,-0.2660,-0.7834,-0.6259,1.037
9.970111,-0.4395,-0.8697,-0.5625,1.125
9.992403,-0.6531,-0.7507,-0.8200,1.289
10.015122,-0.8446,-0.6517,-0.8165,1.343
10.037587,-0.8374,-0.4837,-0.4002,1.047
10.060521,-0.7002,-0.1729,-0.0897,0.727
10.085775,-0.8788,0.0447,0.5967,1.063
10.110074,-1.1546,0.1160,0.9628,1.508
10.135290,-0.5015,0.6907,1.2435,1.508
10.160750,-0.8367,1.1475,1.6414,2.171
10.185261,-1.6046,1.4857,1.9693,2.943
10.208450,-1.8418,1.9716,2.0118,3.366
10.233359,-1.4481,2.0170,1.6239,2.967
10.256607,-0.4339,2.0957,0.5887,2.220
10.281184,-0.0342,1.8770,-0.3375,1.907
10.304033,0.2623,1.3428,-0.8752,1.624
10.327601,0.5753,1.0461,-0.3702,1.250
10.350550,0.7360,1.0579,0.4985,1.382
10.374876,0.2391,0.8609,0.7983,1.198
10.410107,0.0146,0.6093,0.6324,0.878
10.433782,0.0417,0.5221,0.3453,0.627
10.456613,0.0825,0.4857,0.2144,0.537
10.480801,0.2310,0.4600,-0.1708,0.542
10.503710,0.3412,0.4664,-0.3785,0.691
10.527524,0.2587,0.4882,-0.3377,0.647
10.553788,0.5000,0.6326,-0.2749,0.852
10.578643,1.3216,1.1730,-0.2532,1.785
10.602697,1.3957,1.4684,-0.1713,2.033
10.627038,1.1993,1.3398,-0.0480,1.799
10.651571,1.3290,1.0631,0.4280,1.755
10.674403,1.5536,0.9073,0.7865,1.964
10.694195,1.2972,0.6704,0.8415,1.685
10.726273,0.5692,0.4471,0.2999,0.783
10.764340,0.1374,0.4552,-0.1004,0.486
10.790265,0.3476,0.4722,0.4089,0.715
10.814447,-0.4598,0.5165,0.0583,0.694
10.839479,-1.2538,0.4713,0.7003,1.511
10.864191,-1.2003,0.4996,1.4545,1.951
10.890525,-0.7449,0.8879,1.7406,2.091
10.931307,-1.2201,0.9196,1.3612,2.046
10.956562,-1.2448,0.6770,2.0262,2.473
10.982157,-1.0915,0.6269,1.6429,2.070
11.006356,-0.9079,0.5984,1.0683,1.524
11.030534,-0.9523,0.4633,0.5682,1.202
11.056275,-0.5143,0.3620,0.3307,0.711
11.080157,0.0070,0.5221,0.1164,0.535
11.105585,0.1326,0.6124,-0.3313,0.709
11.129307,0.2797,0.6809,-1.0208,1.259
11.154202,0.6178,0.8663,-1.1977,1.602
11.177765,1.0346,1.2064,-0.6247,1.708
11.203865,1.1365,1.2665,-0.2539,1.721
11.228226,1.3987,1.1187,-0.7046,1.925
11.255587,1.5704,0.9047,-0.9756,2.058
11.280513,1.0121,0.5637,-0.7466,1.378
11.305628,0.4536,0.4029,-0.2160,0.644
11.331110,0.2098,0.3918,0.1846,0.481
11.356825,0.2757,0.4535,0.4206,0.677
11.381393,0.1521,0.6988,0.4870,0.865
11.408008,-0.3623,1.1854,0.3954,1.301
11.433203,-0.7517,1.7023,0.0903,1.863
11.458573,-0.9785,1.7605,0.7939,2.165
11.482789,-0.9279,1.3801,2.3524,2.881
11.508395,-0.6555,1.1845,2.8591,3.163
11.534505,0.1656,1.3212,2.2864,2.646
11.561886,0.8089,1.4374,1.2078,2.044
11.588222,0.7478,1.2678,0.4897,1.551
11.614466,0.2988,0.9240,0.4485,1.070
11.640523,-0.3829,0.6017,0.2923,0.771
11.667731,-0.3965,0.3457,-0.3380,0.625
11.693398,0.2330,0.2304,-0.6816,0.756
11.719098,0.4544,0.2930,-0.3699,0.655
11.739721,0.2648,0.1889,-0.5011,0.597
11.767302,0.3693,0.1258,-0.7286,0.826
11.799126,0.5629,0.0958,-0.3452,0.667
11.822519,0.5697,0.1349,0.0290,0.586
11.846151,0.0894,0.1600,-0.0264,0.185
11.870112,0.0761,0.3410,-0.2928,0.456
11.895273,0.0656,0.6609,-0.9189,1.134
11.920169,0.1612,1.0076,-1.5742,1.876
11.944643,-0.1524,1.6068,-1.3846,2.127
11.971470,-0.4014,1.9680,-0.5807,2.091
11.998635,-0.4857,2.1018,0.2456,2.171
12.026200,-0.4537,2.1719,0.6649,2.316
12.053722,-0.3403,2.0117,1.0770,2.307
12.080644,-0.6869,1.6159,1.3881,2.238
12.107041,-0.9135,1.2973,1.5442,2.214
12.131933,-0.4526,1.3433,1.3856,1.982
12.159323,-0.0882,1.3562,1.2654,1.857
12.186810,-0.1190,1.0122,0.8760,1.344
12.213038,-0.1658,0.7144,0.5520,0.918
12.239280,0.0742,0.4996,0.3365,0.607
12.264354,0.1038,0.3279,0.2004,0.398
12.292384,0.0104,0.2248,0.2876,0.365
12.319236,-0.2609,0.0095,0.2559,0.366
12.345085,-0.2919,-0.4404,0.0653,0.532
12.371031,0.1089,-0.5105,-0.3993,0.657
12.397293,0.7218,-0.0565,-0.9934,1.229
12.423702,0.6012,0.0760,-1.1830,1.329
12.450035,0.6608,0.3667,-1.5116,1.690
12.476289,0.3686,0.4777,-1.0228,1.187
12.501857,-0.0168,1.1006,-0.2751,1.135
12.528481,-0.3396,0.8138,-0.6924,1.121
12.555156,-0.3163,0.4612,-1.9089,1.989
12.583143,0.6188,0.9518,-2.5756,2.815
12.586554,0.5790,1.0767,-2.5551,2.833
12.618678,-0.0239,0.9343,-2.2546,2.441
12.647288,-1.5406,0.9001,-1.2585,2.183
12.673131,-2.6276,1.4051,-0.7748,3.079
12.701150,-2.8267,1.6941,-0.6521,3.359
12.728361,-1.8939,1.6413,-0.3130,2.526
12.755617,-1.3906,1.4642,-0.0331,2.020
12.778604,-0.9201,1.0437,-0.0035,1.391
12.823188,-0.3564,0.7449,0.2268,0.856
12.849364,0.2130,0.3086,0.4228,0.565
12.873601,0.6173,0.2678,0.4187,0.793
12.896981,0.8932,0.1263,0.5002,1.031
12.921869,1.0989,0.0513,0.4904,1.204
12.949412,1.4157,-0.0043,0.0136,1.416
12.977388,2.0356,0.1479,-0.3543,2.071
13.004262,1.6488,0.0107,-0.2057,1.662
13.031246,1.2154,0.0347,-0.1982,1.232
13.058122,0.7290,0.2020,-0.4471,0.879
13.084381,0.5948,0.7974,-0.7748,1.261
13.112127,-0.5054,0.9035,-1.7332,2.019
13.139945,-0.8639,0.9301,-2.3522,2.673
13.165114,-0.4752,1.3880,-1.4424,2.057
13.194290,-0.4922,1.4524,-0.7804,1.721
13.220258,-0.8175,1.3007,-0.5285,1.625
13.247316,-0.6501,1.4733,-0.3888,1.657
13.275072,-0.9428,1.7327,-0.3408,2.002
13.302594,-1.1018,1.7139,-0.2334,2.051
13.331198,-0.6667,1.3867,0.1477,1.546
13.358508,0.1966,1.0696,0.2684,1.120
13.385660,0.6330,0.7950,0.2186,1.039
13.413367,0.4932,0.4060,0.2232,0.677
13.442021,0.4993,0.3193,0.4727,0.758
13.471234,0.6750,0.2272,0.2032,0.741
13.500559,0.8543,-0.0223,-0.3734,0.933
13.529607,1.7856,0.0997,-0.6462,1.902
13.558671,1.7372,0.2006,-0.1528,1.755
13.587527,1.7709,0.1327,0.1682,1.784
13.618293,1.2708,-0.1472,-0.3714,1.332
13.646206,1.1455,-0.1040,-0.8006,1.401
13.675730,1.0824,0.0305,-1.2285,1.638
13.705642,0.2103,0.4798,-1.7105,1.789
13.735134,-0.8092,0.6159,-2.5790,2.772
13.763313,-1.2369,1.0920,-2.4882,2.986
13.792170,-1.2555,1.2299,-2.0916,2.732
13.822709,-0.7258,1.3508,-1.3648,2.053
13.845946,-0.3880,1.4212,-0.6106,1.595
13.891173,-0.0515,1.4664,-0.2597,1.490
13.918619,0.0871,1.2152,-0.0709,1.220
13.943925,0.1448,0.9122,-0.0335,0.924
13.968426,0.4581,0.5993,0.1855,0.777
13.998437,0.7229,0.4803,0.2824,0.913
14.026290,0.9332,0.4459,0.1888,1.051
14.056339,0.7649,0.3142,-0.0858,0.831
14.085372,0.5667,0.0760,-0.2863,0.639
14.114270,0.7844,0.0081,-0.3277,0.850
14.143246,1.0123,-0.0859,-0.3117,1.063
14.173062,1.4966,-0.0141,0.0697,1.498
14.202312,1.3270,-0.0788,-0.1882,1.343
14.232399,1.2720,-0.1336,-0.3313,1.321
14.261485,1.0730,-0.0784,-0.8651,1.381
14.290992,0.7940,-0.0505,-1.3003,1.524
14.319406,0.4436,-0.0104,-1.5763,1.638
14.349472,0.3947,0.1754,-1.6287,1.685
14.378404,0.2112,0.5951,-1.7051,1.818
14.407655,-0.9266,0.6690,-2.5157,2.763
14.436508,-1.1625,0.8274,-2.9843,3.308
14.465970,-0.7803,0.8828,-2.0114,2.331
14.496146,-0.4812,0.9821,-0.7030,1.300
14.525538,-0.3628,1.1129,-0.0818,1.173
14.555205,-0.3030,1.0054,0.1965,1.068
14.584007,-0.0512,0.8204,0.3527,0.894
14.614276,0.3386,0.6970,0.4423,0.892
14.644445,0.4788,0.5131,0.3500,0.784
14.670108,0.4199,0.3396,0.2181,0.582
14.695025,0.4937,0.1828,0.0507,0.529
14.722104,0.8677,0.1183,0.0194,0.876
14.750436,1.2701,0.1463,-0.0818,1.281
14.778343,1.3104,0.1642,-0.4139,1.384
14.803991,1.1118,0.1894,-0.5849,1.270
14.829143,1.0349,0.2614,-0.7469,1.303
14.856414,0.3642,0.1036,-1.4444,1.493
14.882554,0.2076,0.0953,-2.0347,2.047
14.904972,0.4826,0.3452,-1.9819,2.069
14.939997,0.3473,0.4474,-1.6599,1.754
14.965397,-0.2499,0.5248,-1.4552,1.567
14.991258,-0.6599,0.6257,-1.3592,1.635
15.015632,-0.9166,0.6692,-1.4349,1.829
15.044966,-0.8311,0.6865,-1.3831,1.754
15.102680,-0.4176,0.5092,-0.8732,1.094
15.169733,-0.0626,0.1605,-0.0660,0.184
35.620645,-0.3562,0.7566,0.5491,1.000
35.624292,-0.1979,0.7174,0.4480,0.869
35.632583,-0.1558,0.7146,0.4257,0.846
35.638511,-0.1123,0.7093,0.3949,0.820
35.645321,-0.0840,0.7105,0.3742,0.807
35.649983,-0.0256,0.7151,0.3126,0.781
35.658381,-0.0117,0.7121,0.3078,0.776
35.661270,0.0249,0.6944,0.2633,0.743
35.664498,0.0293,0.6872,0.2722,0.740
35.676422,0.0361,0.6692,0.2803,0.726
35.681330,0.0640,0.6523,0.3444,0.740
35.683905,0.0761,0.6523,0.3602,0.749
35.692837,0.0915,0.6548,0.3828,0.764
35.695703,0.1248,0.6511,0.4900,0.824
35.700553,0.1423,0.6550,0.5337,0.857
35.708472,0.1485,0.6531,0.5620,0.874
35.712337,0.1702,0.6457,0.6461,0.929
35.717089,0.1770,0.6513,0.6877,0.964
35.723524,0.1788,0.6523,0.7076,0.979
35.726850,0.1744,0.6480,0.7604,1.014
35.731495,0.1543,0.6420,0.8061,1.042
35.739754,0.1374,0.6382,0.8188,1.047
35.743273,0.0588,0.6117,0.8953,1.086
35.746342,0.0466,0.6015,0.9180,1.098
35.757953,-0.0117,0.6015,0.9691,1.141
35.762530,-0.1786,0.5490,1.1028,1.245
35.773713,-0.2692,0.5113,1.1140,1.255
35.776774,-0.3640,0.4544,1.1120,1.255
35.779338,-0.3635,0.4532,1.1007,1.245
35.789000,-0.3328,0.4691,1.0763,1.220
35.793670,-0.2142,0.5446,0.9801,1.142
35.798404,-0.1383,0.5810,0.9615,1.132
35.810922,-0.0999,0.5925,0.9535,1.127
35.815295,0.0666,0.6326,0.9349,1.131
35.827216,0.0830,0.6377,0.9361,1.136
35.832108,0.1013,0.6220,0.9635,1.151
35.839988,0.0943,0.6140,0.9649,1.148
35.843918,0.0163,0.5944,0.9761,1.143
35.849281,-0.0330,0.5851,0.9805,1.142
35.856443,-0.0605,0.5807,0.9810,1.142
35.860534,-0.1407,0.5954,0.9571,1.136
35.863314,-0.1565,0.6035,0.9525,1.138
35.866861,-0.1700,0.6145,0.9419,1.137
35.873298,-0.1751,0.6266,0.9302,1.135
35.877864,-0.1409,0.6653,0.8797,1.112
35.880508,-0.1236,0.6726,0.8736,1.109
35.883654,-0.1082,0.6750,0.8615,1.100
35.890269,-0.0936,0.6802,0.8533,1.095
35.894237,-0.0274,0.6783,0.8268,1.070
35.897117,-0.0109,0.6743,0.8184,1.060
35.900962,0.0046,0.6699,0.8132,1.054
35.909537,0.0190,0.6669,0.7993,1.041
35.913904,0.0644,0.6389,0.7570,0.993
35.916677,0.0691,0.6367,0.7480,0.985
35.922482,0.0691,0.6301,0.7411,0.975
35.925349,0.0705,0.6133,0.7457,0.968
35.928133,0.0684,0.6079,0.7487,0.967
35.934318,0.0624,0.5963,0.7643,0.971
35.941106,0.0576,0.5907,0.7756,0.977
35.944946,0.0398,0.5705,0.8168,0.997
35.950328,0.0216,0.5644,0.8393,1.012
35.957057,0.0192,0.5602,0.8475,1.016
35.961990,-0.0161,0.5548,0.8696,1.032
35.965986,-0.0512,0.5507,0.8608,1.023
35.973257,-0.0669,0.5519,0.8489,1.015
35.975930,-0.0985,0.5509,0.8256,0.997
35.978966,-0.1069,0.5516,0.8208,0.995
35.989378,-0.1109,0.5524,0.8010,0.979
35.992682,-0.1351,0.5448,0.7942,0.973
35.997998,-0.1404,0.5419,0.7727,0.954
36.004994,-0.1383,0.5390,0.7729,0.952
36.009087,-0.1146,0.5343,0.7599,0.936
36.013788,-0.1082,0.5309,0.7575,0.931
36.021290,-0.0999,0.5278,0.7583,0.929
36.026929,-0.0782,0.5229,0.7665,0.931
36.030574,-0.0686,0.5224,0.7697,0.933
36.033601,-0.0638,0.5246,0.7751,0.938
36.040033,-0.0620,0.5234,0.7812,0.942
36.043049,-0.0620,0.5165,0.7695,0.929
36.045720,-0.0628,0.5120,0.7597,0.918
36.048246,-0.0647,0.5116,0.7550,0.914
36.056226,-0.0686,0.5080,0.7550,0.913
36.059891,-0.0791,0.4922,0.7320,0.886
36.064780,-0.0899,0.4922,0.7211,0.878
36.072043,-0.0955,0.4915,0.7115,0.870
36.077152,-0.1143,0.4908,0.6717,0.840
36.080921,-0.1229,0.4891,0.6744,0.842
36.172236,-0.1255,0.4928,0.6705,0.842
36.176916,-0.1287,0.6645,0.7373,1.001
36.193328,-0.1698,0.6721,0.7944,1.054
36.195983,-0.2453,0.7461,1.0287,1.294
36.208933,-0.2683,0.7461,1.0914,1.349
36.212752,-0.4768,0.7119,1.5310,1.754
36.224285,-0.5135,0.7158,1.6013,1.828
36.227850,-0.8050,0.7083,1.6879,2.000
36.242220,-0.9455,0.6806,1.8880,2.218
36.247339,-1.1900,0.7158,2.2476,2.642
36.256949,-1.1807,0.7105,2.2607,2.648
36.261052,-1.1077,0.6736,2.3483,2.682
36.274577,-1.0693,0.6580,2.4191,2.725
36.277346,-0.9005,0.6345,2.4648,2.700
36.280172,-0.8448,0.6375,2.4604,2.678
36.288886,-0.7850,0.6452,2.4375,2.641
36.291647,-0.5492,0.6589,2.2952,2.450
36.297335,-0.4304,0.6440,2.2244,2.355
36.304500,-0.3650,0.6320,2.1838,2.303
36.308649,-0.1544,0.5870,1.9779,2.069
36.313295,-0.0610,0.5480,1.8405,1.921
36.321479,-0.0222,0.5260,1.7597,1.837
36.325314,0.0801,0.4156,1.4518,1.512
36.329980,0.1001,0.3467,1.2370,1.289
36.339422,0.1057,0.3098,1.1305,1.177
36.342101,0.1448,0.1610,0.6766,0.710
36.344641,0.1590,0.1232,0.5594,0.594
36.354294,0.1995,0.0562,0.3434,0.401
36.358499,0.3286,-0.0356,-0.0713,0.338
36.371059,0.4136,-0.0727,-0.2383,0.483
36.375540,0.6561,-0.1433,-0.5395,0.861
36.388146,0.7679,-0.1582,-0.5868,0.979
36.393050,1.0393,-0.1624,-0.5920,1.207
36.404949,1.1140,-0.1599,-0.5409,1.249
36.409427,1.2366,-0.1313,-0.3448,1.290
36.421718,1.2574,-0.1101,-0.2665,1.290
36.424439,1.2142,-0.0626,-0.1589,1.226
36.429986,1.1550,-0.0321,-0.1170,1.161
36.439049,1.0666,-0.0075,-0.0623,1.068
36.443106,0.8516,0.0540,0.0758,0.857
36.455038,0.7490,0.0950,0.1545,0.771
36.457830,0.5415,0.1891,0.2664,0.632
36.462717,0.4539,0.2443,0.3246,0.609
36.473365,0.4162,0.2737,0.3521,0.610
36.476459,0.2936,0.4168,0.4578,0.685
36.479455,0.2834,0.4442,0.4729,0.708
36.492165,0.2709,0.4696,0.4885,0.730
36.496019,0.2729,0.5851,0.5398,0.842
36.504924,0.2846,0.5988,0.5457,0.859
36.510023,0.4150,0.6443,0.6060,0.977
36.523085,0.4873,0.6604,0.6267,1.033
36.527066,0.6679,0.7202,0.5657,1.133
36.530891,0.7001,0.7315,0.5359,1.146
36.541907,0.7339,0.7396,0.5070,1.159
36.546202,0.8082,0.7657,0.3094,1.155
36.557414,0.8074,0.7828,0.2186,1.146
36.562263,0.7727,0.8702,-0.0331,1.164
36.574493,0.7575,0.8930,-0.0821,1.174
36.589848,0.5415,0.9902,-0.3369,1.178
36.599137,0.3515,1.0540,-0.4425,1.196
36.607876,0.2836,1.1295,-0.5062,1.270
36.618705,0.2745,1.1732,-0.4857,1.299
36.622086,0.3300,1.1805,-0.3711,1.281
36.626746,0.3666,1.1723,-0.2932,1.263
36.637267,0.3825,1.1644,-0.2595,1.253
36.641944,0.4900,1.1131,-0.0426,1.217
36.645397,0.5135,1.1018,-0.0040,1.216
36.655396,0.5391,1.0875,0.0360,1.214
36.658834,0.6877,1.0452,0.2356,1.273
36.670586,0.7617,1.0469,0.2948,1.328
36.673454,0.9393,1.0840,0.3920,1.487
36.687010,1.0134,1.1006,0.4166,1.553
36.690100,1.0933,1.0767,0.4091,1.588
36.706545,1.0376,1.0293,0.3756,1.509
36.709657,0.7346,0.9057,0.3307,1.212
36.721763,0.6344,0.8688,0.3358,1.127
36.724565,0.4810,0.8118,0.4037,1.026
36.729709,0.4351,0.7994,0.4614,1.020
36.741460,0.4136,0.7918,0.4946,1.021
36.756009,0.2491,0.7640,0.7812,1.121
36.758973,0.1590,0.7666,1.0976,1.348
36.772769,0.1572,0.7715,1.1398,1.385
36.787114,0.1890,0.8497,1.3695,1.623
36.790018,0.1265,0.8966,1.3991,1.667
36.793401,0.0984,0.8910,1.3790,1.645
36.805107,0.0677,0.8828,1.3446,1.610
36.810914,-0.1050,0.8146,1.0592,1.340
36.823936,-0.1265,0.8060,1.0015,1.292
36.838681,-0.1253,0.7613,0.5650,0.956
36.841389,0.0036,0.7628,0.3045,0.821
36.855032,0.0710,0.7673,0.2249,0.803
36.860677,0.3121,0.7684,0.0768,0.833
36.873250,0.3530,0.7589,0.0593,0.839
36.876989,0.5518,0.6885,0.0346,0.883
36.888348,0.5804,0.6738,0.0375,0.890
36.893441,0.7691,0.5614,0.1096,0.958
36.904049,0.7928,0.5380,0.1186,0.965
36.907318,0.8763,0.4116,0.1589,0.981
36.910105,0.8827,0.3829,0.1587,0.975
36.920162,0.8846,0.3533,0.1545,0.965
36.923297,0.8895,0.2390,0.0975,0.926
36.927201,0.8650,0.1740,0.0737,0.885
36.939226,0.8467,0.1363,0.0612,0.860
36.942370,0.7085,-0.0590,-0.0023,0.711
36.958991,0.6400,-0.1394,-0.0176,0.655
36.971005,0.1861,-0.3779,-0.0743,0.428
36.974145,-0.1062,-0.4851,-0.1165,0.510
36.991010,-0.1578,-0.4993,-0.1153,0.536
37.004224,-0.4078,-0.5310,-0.0438,0.671
37.009541,-0.7363,-0.5466,0.1113,0.924
37.023214,-0.8257,-0.5513,0.1629,1.006
37.038744,-1.8008,-0.6568,0.6583,2.027
37.041715,-2.3286,-0.5660,1.1044,2.639
37.057181,-2.3605,-0.5345,1.1738,2.690
37.070575,-2.1832,-0.2862,1.3069,2.561
37.077200,-1.6535,-0.0453,0.9896,1.928
37.090622,-1.5618,-0.0043,0.9326,1.819
37.101521,-1.1278,0.1635,0.6337,1.304
37.104502,-1.0810,0.2175,0.6038,1.257
37.121800,-1.1732,0.2145,0.6661,1.366
37.125662,-1.7649,0.2062,0.8723,1.979
37.138810,-1.8523,0.2162,0.8811,2.063
37.158478,-2.0771,0.3540,0.7832,2.248
37.170573,-1.8562,0.5043,0.6905,2.044
37.189571,-1.4524,0.6037,0.6856,1.716
37.205634,-1.2978,0.6965,0.6551,1.612
37.209224,-1.5033,0.7046,0.4792,1.728
37.223566,-1.5460,0.7051,0.4364,1.754
37.241140,-1.6924,0.7528,0.1513,1.858
37.257267,-1.6836,0.8700,-0.0834,1.897
37.273361,-1.6459,0.9113,0.1282,1.886
37.276440,-1.7808,0.9296,0.4804,2.065
37.289709,-1.8413,0.9416,0.5552,2.141
37.305005,-1.9447,0.9294,0.6928,2.264
37.307877,-1.8793,0.9441,0.6295,2.195
37.321114,-1.8629,0.9504,0.6106,2.179
37.325246,-1.7139,0.9707,0.3817,2.006
37.339182,-1.6943,0.9711,0.3360,1.982
37.356332,-1.6193,0.9450,0.1335,1.880
37.368205,-1.5932,0.8842,-0.0413,1.823
37.373121,-1.5131,0.8307,-0.1009,1.729
37.389139,-1.4917,0.8236,-0.1085,1.707
37.403565,-1.2883,0.7696,-0.1845,1.512
37.421686,-1.0461,0.7945,-0.1451,1.322
37.424668,-0.9024,0.8654,-0.0992,1.254
37.437405,-0.8930,0.8688,-0.1009,1.250
37.440057,-0.8891,0.8463,-0.0689,1.229
37.453319,-0.8939,0.8346,-0.0680,1.225
37.471722,-0.8900,0.7569,-0.0345,1.169
37.488460,-0.7414,0.7039,0.0113,1.022
37.504324,-0.4947,0.6396,0.1660,0.825
37.519910,-0.2380,0.6005,0.3089,0.716
37.523214,-0.0535,0.5588,0.4049,0.692
37.536154,-0.0263,0.5539,0.4159,0.693
37.540897,0.0630,0.5248,0.3881,0.656
37.557766,0.0703,0.5182,0.3722,0.642
37.573120,0.0813,0.4512,0.2142,0.506
37.587248,0.0882,0.3594,0.1117,0.387
37.602184,0.1634,0.2485,0.1154,0.319
37.611729,0.2977,0.2399,0.1516,0.411
37.628807,0.4111,0.2416,0.1924,0.514
37.647173,0.4441,0.2502,0.2317,0.560
37.658770,0.2907,0.3115,-0.0366,0.428
37.670069,0.1572,0.2951,-0.1270,0.358
37.683674,0.1197,0.3406,-0.1889,0.407
37.701778,0.1346,0.4635,-0.1887,0.518
37.705685,0.1087,0.5876,-0.3311,0.683
37.720261,0.1024,0.6024,-0.3523,0.705
37.733641,0.0728,0.6582,-0.4283,0.789
37.736841,0.0700,0.6743,-0.4666,0.823
37.752639,0.0696,0.6729,-0.4701,0.824
37.770680,0.1011,0.6352,-0.3836,0.749
37.784675,0.1560,0.5512,-0.1798,0.600
37.788294,0.2159,0.4884,-0.0068,0.534
37.802098,0.2254,0.4815,0.0169,0.532
37.819294,0.2438,0.4217,0.1725,0.517
37.836344,0.1970,0.3652,0.2161,0.468
37.838880,0.1152,0.3233,0.1907,0.393
37.852329,0.1076,0.3212,0.1990,0.393
37.869916,0.1231,0.3422,0.2153,0.423
37.886482,0.0596,0.3685,0.1718,0.411
37.889722,-0.0706,0.3748,0.1213,0.400
37.906343,-0.0869,0.3731,0.1135,0.400
37.920819,-0.1038,0.4092,0.0886,0.431
37.933154,-0.0307,0.4926,0.0917,0.502
37.937000,-0.0232,0.5120,0.0133,0.513
37.950761,-0.0217,0.5101,-0.0040,0.511
37.966006,-0.0332,0.5113,-0.1347,0.530
37.984317,-0.0291,0.5304,-0.2605,0.592
38.003807,0.1565,0.7137,-0.2553,0.774
38.017493,0.1185,1.0774,-0.0995,1.088
38.036971,-0.2238,1.0860,-0.1417,1.118
38.051319,-0.6233,1.0019,-0.4850,1.276
38.068989,-0.8986,0.9504,-0.7718,1.519
38.083984,-1.0127,0.9538,-0.8561,1.633
38.086776,-1.1353,1.0337,-0.6020,1.649
38.103629,-1.1465,1.0489,-0.5602,1.652
38.117172,-1.2426,1.0703,-0.2783,1.663
38.133755,-1.3349,1.0193,-0.2539,1.699
38.136500,-1.3391,0.9809,-0.3431,1.695
38.149746,-1.3195,0.9851,-0.3518,1.684
38.153605,-1.2028,0.9970,-0.4076,1.615
38.166775,-1.1819,0.9919,-0.4307,1.602
38.182194,-1.1180,0.9308,-0.6348,1.587
38.185660,-1.0686,0.8502,-1.0680,1.734
38.203035,-1.0666,0.8316,-1.1261,1.760
38.217052,-1.0461,0.7447,-1.4826,1.961
38.233804,-0.9831,0.7039,-1.6000,2.005
38.251091,-0.7749,0.6899,-1.4510,1.784
38.265807,-0.6144,0.6780,-1.1370,1.459
38.268388,-0.5138,0.6213,-0.9204,1.224
38.282377,-0.4986,0.6091,-0.8852,1.185
38.284910,-0.4458,0.5588,-0.6550,0.970
38.298623,-0.4478,0.5548,-0.6128,0.940
38.301451,-0.4127,0.5172,-0.4114,0.779
38.314532,-0.3965,0.5108,-0.3827,0.751
38.331994,-0.3720,0.5082,-0.2306,0.671
38.353794,-0.4847,0.5153,-0.2798,0.761
38.368811,-0.7268,0.5267,-0.5258,1.040
38.385005,-0.8578,0.6201,-0.6492,1.242
38.398573,-1.0002,0.7613,-0.8456,1.515
38.417939,-1.0682,0.8451,-1.0535,1.722
38.433024,-1.1180,0.8815,-1.3135,1.937
38.449987,-1.1262,0.8766,-1.3774,1.983
38.464859,-1.0146,0.8981,-1.2744,1.860
38.467717,-0.8902,0.9718,-1.1297,1.736
38.483769,-0.8632,0.9878,-1.1029,1.714
38.497366,-0.7823,1.0743,-0.9748,1.648
38.515199,-0.9159,1.0562,-0.8849,1.655
38.531092,-1.1033,1.0342,-0.7992,1.710
38.549774,-1.2198,1.0980,-0.7596,1.808
38.564441,-1.3044,1.1034,-0.8327,1.901
38.580386,-1.3190,0.9972,-0.9474,1.906
38.596140,-1.1133,0.8307,-0.9539,1.685
38.615055,-0.9044,0.7156,-0.7281,1.364
38.629345,-0.8399,0.6418,-0.5094,1.173
38.648333,-0.8248,0.5339,-0.4403,1.077
38.669163,-0.7302,0.4137,-0.3860,0.924
38.690758,-0.5113,0.4283,-0.2497,0.712
38.711001,-0.4376,0.4158,-0.1962,0.635
38.726714,-0.3733,0.3872,-0.1647,0.563
38.750019,-0.2574,0.3491,-0.0867,0.442
38.768493,-0.0880,0.4742,0.1474,0.504
38.783273,-0.1255,0.4581,0.2232,0.525
38.798522,-0.2364,0.3904,0.2794,0.535
38.819955,-0.2529,0.3983,0.3370,0.580
38.833086,-0.2267,0.3545,0.3884,0.573
38.847438,-0.2340,0.3181,0.3810,0.549
38.861972,-0.1832,0.4217,0.3229,0.562
38.880172,0.2276,0.9711,-0.0205,0.998
38.897684,0.2916,1.2646,-0.7161,1.482
38.911678,-0.1910,1.2008,-1.4896,1.923
38.928835,-0.5220,1.0799,-1.7417,2.115
38.943998,-0.2054,1.2215,-1.1869,1.716
38.963172,0.2650,1.2120,-0.6902,1.420
38.977259,0.4832,1.0887,-0.4195,1.263
38.980276,0.6154,1.0186,-0.2414,1.214
38.995037,0.6437,1.0151,-0.2099,1.220
38.997600,0.7425,1.1025,0.0634,1.331
39.014102,0.7255,1.1740,0.1657,1.390
39.028822,0.2091,1.2521,0.4746,1.355
39.043649,-0.7894,1.0794,0.5412,1.443
39.063179,-1.7661,0.8529,0.6961,2.081
39.076593,-2.1719,0.4435,1.3008,2.570
39.079691,-1.6706,0.2729,1.9409,2.575
