time,gFx,gFy,gFz,TgF
7.082608,0.3270,1.0335,2.4599,2.688
7.101319,0.0046,0.9541,1.2635,1.583
7.119650,-0.5775,0.5644,0.9507,1.247
7.140042,-0.5224,0.5378,0.8853,1.160
7.157483,-0.5411,0.4176,0.5857,0.900
7.173493,-0.2387,0.3164,0.5920,0.712
7.191342,-0.0075,0.2519,0.7602,0.801
7.212296,-0.1920,0.1358,1.1235,1.148
7.230866,-0.8274,0.0130,1.4196,1.643
7.250089,-0.8849,-0.1331,1.2019,1.498
7.270548,-0.2721,-0.0468,1.2342,1.265
7.285353,0.4832,0.1898,1.6432,1.723
7.302238,0.6566,0.1869,1.7623,1.890
7.319441,0.7928,0.0032,1.5571,1.747
7.336642,0.7784,0.3301,1.2691,1.525
7.353256,0.4732,0.7449,1.3260,1.593
7.369993,0.1590,0.7913,1.2801,1.513
7.385820,-0.0918,0.9094,1.1088,1.437
7.402460,-0.1905,0.9264,1.0233,1.393
7.420150,-0.2377,0.6320,0.7949,1.043
7.436522,-0.4898,0.3660,0.5808,0.843
7.454235,-0.7759,0.2087,0.2715,0.848
7.477362,-0.9487,-0.0441,-0.1107,0.956
7.496595,-1.2035,-0.2354,-1.0110,1.589
7.514708,-1.5990,-0.3309,-1.3955,2.148
7.534038,-1.8558,-0.3691,-1.5041,2.417
7.553315,-1.7700,-0.3712,-1.4428,2.313
7.573880,-1.3088,-0.3065,-1.4034,1.943
7.594580,-1.2923,-0.2168,-1.4368,1.945
7.614473,-1.3547,-0.1478,-1.6438,2.135
7.635662,-1.0112,0.0240,-1.4835,1.796
7.655856,-0.6687,0.1197,-1.2993,1.466
7.674696,-0.4612,0.1922,-1.2521,1.348
7.694417,-0.3726,0.2028,-1.1276,1.205
7.714763,-0.3281,0.0848,-0.8977,0.959
7.734786,-0.1922,0.1224,-0.6389,0.678
7.754396,-0.1583,0.1571,-0.5441,0.588
7.775535,-0.1141,0.2821,-0.5840,0.659
7.795378,-0.0626,0.4971,-0.5986,0.781
7.815405,0.1299,0.9623,-0.6753,1.183
7.834549,0.2689,1.4896,-0.3934,1.564
7.855688,-0.3230,1.5026,-0.0411,1.537
7.875551,-0.5979,1.5695,-0.0782,1.681
7.895524,-0.4285,1.6685,-0.6736,1.850
7.915393,-0.4830,1.1847,-0.8920,1.560
7.935462,-0.2194,0.7840,-0.7415,1.101
7.956522,0.0754,0.5448,-0.7193,0.905
7.977509,0.3319,0.4573,-0.4146,0.701
7.998338,0.1910,0.4185,-0.2331,0.516
8.019108,0.0957,0.4517,-0.5446,0.714
8.040370,0.3822,0.5072,-1.0171,1.199
8.060451,0.3242,0.3631,-1.1764,1.273
8.080509,0.0114,0.1882,-1.0760,1.092
8.101360,-0.1353,0.1784,-1.1495,1.171
8.123507,-0.0825,0.0662,-1.4070,1.411
8.144519,-0.2692,-0.3055,-1.5436,1.596
8.178816,-0.1123,-0.3879,-1.4488,1.504
8.201971,-0.4437,-0.4555,-1.5881,1.711
8.222438,-0.6149,-0.2974,-1.6130,1.752
8.242231,-0.4321,-0.2014,-1.5432,1.615
8.261964,-0.4461,-0.1643,-1.3007,1.385
8.282955,-0.5502,-0.1772,-1.1381,1.276
8.303677,-0.5101,-0.0666,-0.8847,1.023
8.318546,-0.3874,0.1018,-0.6753,0.785
8.338678,-0.4470,0.1353,-0.5372,0.712
8.342555,-0.5250,0.2369,-0.3108,0.655
8.359267,-0.5409,0.2719,-0.2421,0.652
8.376694,-0.7207,0.3677,-0.0939,0.815
8.396673,-0.7188,0.6037,-0.2031,0.960
8.413501,-0.7410,0.6601,-0.5866,1.153
8.432825,-0.6816,0.6182,-1.1378,1.463
8.449856,-0.2108,0.7410,-1.2907,1.503
8.469443,-0.0471,0.5074,-1.2326,1.334
8.487977,-0.0630,0.3816,-1.1381,1.202
8.505341,-0.0034,-0.0336,-1.1458,1.146
8.526614,0.0989,-0.4208,-1.1869,1.263
8.547380,0.4026,-1.1271,-1.0797,1.612
8.564813,0.7265,-1.4868,-0.1186,1.659
8.584099,0.8420,-0.8124,0.7211,1.374
8.608587,0.4246,0.2632,1.4504,1.534
8.631504,-0.5450,0.4332,1.2874,1.464
8.651577,0.4006,0.8605,1.6849,1.934
8.672257,0.7949,1.0992,2.2474,2.625
8.693659,-0.1805,0.7461,2.1371,2.271
8.712219,-0.8116,0.6992,1.8840,2.167
8.733389,-0.3491,0.8805,1.4064,1.696
8.756583,0.0544,0.8495,1.0868,1.381
8.777872,-0.1246,0.6960,1.1025,1.310
8.799596,-0.6623,0.4906,1.0898,1.366
8.819942,-0.8143,0.4679,1.0797,1.431
8.840348,-0.5583,0.4624,1.0204,1.252
8.862071,-0.4642,0.3660,1.2104,1.347
8.881416,-0.5648,0.3017,1.2940,1.444
8.902139,-0.7705,0.2529,1.2659,1.503
8.923294,-0.6972,0.2038,1.0509,1.278
8.944514,-0.4346,0.2812,0.8574,1.002
8.966481,-0.4121,0.3071,0.7022,0.870
8.987262,-0.5152,0.2856,0.5239,0.788
9.009942,-0.3825,0.2912,0.4616,0.667
9.029485,-0.0708,0.3168,0.6167,0.697
9.050605,0.1470,0.3729,0.8818,0.969
9.072377,0.0708,0.4021,0.9551,1.039
9.093956,0.0808,0.3750,0.9532,1.027
9.114983,0.2953,0.4476,1.2383,1.349
9.136417,0.3945,0.3997,1.7690,1.856
9.158123,0.2850,0.3533,1.9085,1.962
9.179825,0.2929,0.3980,1.5603,1.637
9.201957,0.5609,0.5497,1.1408,1.385
9.224609,0.5932,0.5072,1.1152,1.361
9.246803,0.4949,0.4107,1.1322,1.302
9.269059,0.3107,0.2531,1.0673,1.140
9.291380,0.1721,0.1505,0.9652,0.992
9.312657,0.1071,0.0918,0.8967,0.908
9.349684,-0.0163,0.1114,0.9039,0.911
9.371733,-0.4405,0.1365,0.9421,1.049
9.388137,-0.6533,0.2055,0.9879,1.202
9.413924,-0.6128,0.3017,0.9817,1.196
9.444909,-0.7689,0.3809,1.0250,1.337
9.473301,-1.1976,0.3750,0.8027,1.490
9.495845,-0.7742,0.7335,0.4785,1.169
9.518638,-0.6291,0.7652,0.2564,1.023
9.541261,-0.5194,0.7957,0.3134,1.001
9.562898,-0.4253,0.7237,0.4795,0.967
9.586317,-0.3491,0.5793,0.5012,0.842
9.608479,-0.2660,0.4617,0.6016,0.804
9.632256,-0.1578,0.3916,0.8909,0.986
9.654372,-0.1138,0.3096,1.0956,1.144
9.677012,-0.0263,0.2832,1.0721,1.109
9.699374,0.1087,0.2930,0.7893,0.849
9.722326,0.4504,0.3515,0.7182,0.918
9.744705,0.8038,0.5749,0.5684,1.140
9.768141,0.9139,1.1141,0.0621,1.442
9.788808,0.0975,1.1986,0.0810,1.205
9.824699,-0.4786,0.9958,1.5034,1.866
9.845178,-0.8118,0.2646,2.6690,2.802
9.866820,-0.8726,0.2974,2.3329,2.508
9.890365,-1.1080,0.4302,1.6427,2.028
9.912754,-1.2313,0.4980,1.0483,1.692
9.935789,-1.1856,0.4011,0.1052,1.256
9.958528,-1.3528,0.3508,-0.4855,1.479
9.980670,-1.1724,0.5370,-0.7149,1.474
10.004630,-0.8532,0.7835,0.0949,1.162
10.026175,-1.1258,0.5585,1.0695,1.650
10.048272,-1.1052,0.1757,1.2677,1.691
10.071027,-0.6664,0.2292,0.8184,1.080
10.093546,0.0442,0.4363,0.3478,0.560
10.116859,0.5436,0.5182,0.3380,0.824
10.139444,0.5325,0.4964,0.4829,0.874
10.161490,0.2413,0.4535,0.5684,0.766
10.185673,0.0884,0.4913,0.5820,0.767
10.211580,-0.0684,0.4955,0.5281,0.727
10.237825,-0.0205,0.4866,0.3402,0.594
10.262235,-0.1517,0.4766,0.0460,0.502
10.285668,-0.2876,0.5891,-0.0487,0.657
10.309214,-0.2059,0.7097,-0.2131,0.769
10.332202,-0.5262,0.7202,-0.2758,0.934
10.354378,-0.7353,0.5702,0.4839,1.049
10.377526,-0.3631,0.4256,1.9749,2.053
10.402852,-0.1125,0.4984,2.9397,2.984
10.426410,-0.0081,0.5229,3.1801,3.223
10.455364,0.7751,0.8285,2.5561,2.797
10.482854,-0.0134,1.1996,1.0714,1.608
10.506857,-1.1360,0.9274,1.4736,2.079
10.526268,-0.7253,0.5544,1.3246,1.609
10.547474,-0.4050,0.2336,0.8151,0.940
10.570046,0.0647,0.0853,0.2039,0.230
10.596869,0.6666,0.6968,-0.0997,0.969
10.618553,0.6127,0.9135,-0.2339,1.124
10.641720,0.2308,0.8509,0.0414,0.883
10.664719,-0.7959,0.5343,0.2344,0.987
10.688366,-1.5225,0.1317,-0.0115,1.528
10.712140,-1.2403,0.1879,0.0721,1.257
10.735475,-0.6865,0.2392,0.6082,0.948
10.760418,-0.2534,0.3931,0.7380,0.874
10.785556,-0.2345,0.6103,0.7101,0.965
10.809546,-0.8074,0.6682,0.3634,1.109
10.834473,-0.9017,0.9086,-0.0697,1.282
10.858212,-1.0286,0.9972,0.0362,1.433
10.881575,-0.8367,0.9171,0.6773,1.414
10.905902,-0.7810,0.8216,0.9107,1.454
10.929725,-0.7915,0.5915,0.9031,1.339
10.954202,-0.7024,0.4232,0.8240,1.162
10.975698,-0.5827,0.5472,0.5379,0.963
10.995102,-0.6156,0.6084,0.2085,0.890
11.018479,-0.6386,0.5670,0.1308,0.864
11.043533,-0.5763,0.4391,0.0529,0.726
11.064645,-0.3972,0.3531,0.4460,0.694
11.086461,-0.2716,0.3902,0.6544,0.809
11.110939,-0.1781,0.3228,0.8093,0.889
11.138160,0.1213,0.2213,1.1611,1.188
11.164436,0.5028,0.1302,1.3052,1.405
11.189066,0.6486,0.2397,1.3495,1.516
11.211441,0.2030,0.4500,1.6935,1.764
11.236375,0.0227,0.5621,1.6730,1.765
11.261049,-0.3066,0.6518,1.8024,1.941
11.284626,-0.3682,0.8385,1.9966,2.197
11.308274,-0.3985,0.8984,1.9163,2.154
11.331727,-0.4451,0.9394,1.9920,2.247
11.357863,-0.7588,0.8881,1.8864,2.219
11.383053,-0.8800,0.6848,1.4611,1.838
11.407781,-0.6326,0.5947,1.1401,1.433
11.433640,-0.5201,0.4019,0.9190,1.130
11.459029,-0.5331,0.2192,0.7443,0.941
11.482669,-0.4437,0.1491,0.8044,0.931
11.501259,-0.3557,0.1283,1.0751,1.140
11.523665,-0.4517,0.0664,1.1723,1.258
11.545654,-0.6061,0.0122,1.0870,1.245
11.567314,-0.6687,-0.0121,0.8105,1.051
11.590447,-0.5570,0.0462,0.6383,0.848
11.613484,-0.3675,0.1679,0.4277,0.588
11.635179,-0.2853,0.1933,0.3561,0.496
11.658344,-0.2206,0.1722,0.3280,0.431
11.681051,-0.1174,0.2008,0.2964,0.377
11.703589,0.0405,0.2621,0.2689,0.378
11.725137,0.1663,0.3282,0.2493,0.444
11.753078,0.2276,0.3978,0.3395,0.570
11.777104,0.1429,0.4368,0.4674,0.656
11.801935,0.0635,0.4769,0.5312,0.717
11.827981,0.2233,0.5730,0.6368,0.885
11.852308,0.4136,0.6582,0.8498,1.152
11.877404,0.3178,0.6548,0.9498,1.197
11.902624,0.1983,0.7051,1.1186,1.337
11.926177,0.3178,0.8011,1.2276,1.500
11.950678,0.3992,0.8488,1.2114,1.532
11.975786,0.3862,0.8651,1.2095,1.536
12.000631,0.1387,0.7877,1.2163,1.456
12.026402,0.0749,0.7226,1.1308,1.344
12.052455,0.1756,0.6939,0.9358,1.178
12.079226,0.1702,0.6753,0.7536,1.026
12.103690,0.1478,0.7107,0.6048,0.945
12.129264,0.3906,0.8695,0.3737,1.024
12.155764,0.4038,0.7319,0.4336,0.942
12.180657,0.7512,0.8011,0.9759,1.469
12.207752,0.0239,0.7342,1.1980,1.405
12.235814,-0.4087,0.3975,1.3367,1.453
12.260697,0.2313,0.4733,1.0854,1.206
12.263586,0.3305,0.5082,0.6078,0.858
12.287052,0.3153,0.5043,0.5994,0.844
12.313390,-0.2937,0.3687,0.6519,0.804
12.337863,-0.3831,0.3494,0.7692,0.928
12.362588,0.3249,0.4530,0.5019,0.750
12.385268,0.1600,0.3870,0.3863,0.570
12.388436,0.0039,0.4141,0.4548,0.615
12.409342,0.0065,0.4205,0.4658,0.628
12.433916,0.0190,0.4733,0.4683,0.666
12.460542,-0.0034,0.4815,0.4267,0.643
12.487903,-0.0340,0.4984,0.5005,0.707
12.516148,0.0539,0.5197,0.6488,0.833
12.542365,0.0563,0.5830,0.7203,0.928
12.561711,-0.0845,0.5930,0.8293,1.023
12.582676,-0.0726,0.5966,0.8853,1.070
12.606047,0.0400,0.6440,0.9432,1.143
12.630273,0.0461,0.6403,0.9043,1.109
12.651989,-0.0784,0.5856,0.8904,1.069
12.674555,-0.1090,0.5827,0.9349,1.107
12.697365,-0.0305,0.6182,0.9192,1.108
12.721491,-0.0789,0.5646,0.8848,1.053
12.746028,-0.1495,0.5221,0.9434,1.089
12.771733,-0.1033,0.5297,0.9852,1.123
12.796653,-0.0871,0.5287,0.9276,1.071
12.821938,-0.0501,0.5262,0.9668,1.102
12.845591,-0.0733,0.4720,1.0702,1.172
12.868067,-0.0295,0.4349,1.0495,1.136
12.893384,-0.1155,0.3980,0.8887,0.981
12.919449,-0.0569,0.4039,0.8098,0.907
12.944873,-0.0771,0.3675,0.9173,0.991
12.971600,-0.1185,0.2958,0.9959,1.046
12.998988,-0.1810,0.2504,0.9119,0.963
13.024931,-0.0938,0.2426,0.7667,0.810
13.051189,-0.0081,0.2734,0.5843,0.645
13.078838,0.0544,0.3037,0.4086,0.512
13.104706,0.3759,0.4149,0.3214,0.646
13.131723,0.6952,0.6821,0.7101,1.205
13.159228,0.4495,0.7130,1.2975,1.547
13.185321,0.1624,0.6208,1.7377,1.852
13.211872,0.1578,0.5260,1.8400,1.920
13.237588,0.1465,0.5062,1.6134,1.697
13.265192,0.1741,0.5141,1.2517,1.364
13.291236,0.1719,0.5033,0.9398,1.080
13.325844,0.3422,0.6467,0.6190,0.958
13.353610,0.3887,0.6604,0.5224,0.927
13.380664,-0.1211,0.5197,0.8417,0.997
13.407545,-0.5038,0.4754,1.2346,1.416
13.434396,-0.8495,0.4842,1.4117,1.717
13.460566,-1.0261,0.4510,1.1977,1.640
13.488101,-0.7018,0.3438,0.9212,1.208
13.514487,-0.3667,0.4358,0.7963,0.979
13.539805,-0.3577,0.4183,0.5391,0.770
13.567379,-0.2089,0.5099,0.3959,0.679
13.594455,-0.0731,0.5866,0.4086,0.719
13.616481,0.0353,0.5944,0.3287,0.680
13.651424,-0.0193,0.5790,0.0912,0.586
13.676107,-0.1043,0.4226,0.5554,0.706
13.700893,-0.3173,0.2863,1.0693,1.152
13.724873,-0.3645,0.1801,1.3961,1.454
13.749269,-0.0330,0.1551,1.3910,1.400
13.775635,0.1660,0.1351,1.1574,1.177
13.802067,0.2369,0.2143,0.7732,0.837
13.829508,0.1360,0.2280,0.6178,0.672
13.853118,0.1394,0.2160,0.4778,0.543
13.881274,0.4020,0.2397,0.3730,0.598
13.905605,0.7693,0.2939,0.3488,0.894
13.932053,0.9508,0.4474,0.6695,1.246
13.959592,0.9032,0.6418,1.2831,1.695
13.987051,0.9708,0.9194,1.7934,2.237
14.013568,0.9945,1.0913,2.3927,2.812
14.040152,0.7006,0.7887,2.5112,2.724
14.067243,0.4436,0.4971,2.3414,2.434
14.095026,0.1487,0.2143,1.8647,1.883
14.122874,-0.1397,0.0887,1.2410,1.252
14.149830,-0.2343,0.1046,0.7839,0.825
14.176655,-0.0408,0.2567,0.5679,0.625
14.204698,0.0886,0.2306,0.5953,0.645
14.231382,0.1483,0.2627,0.7580,0.816
14.258261,0.0999,0.2797,0.8603,0.910
14.285707,0.2408,0.3987,0.8618,0.980
14.312425,0.2867,0.4598,0.8667,1.022
14.339801,0.1155,0.3943,0.8293,0.925
14.368827,-0.0183,0.3753,0.7155,0.808
14.396505,-0.0594,0.3366,0.4634,0.576
14.425688,-0.0112,0.3152,0.3111,0.443
14.454949,0.0828,0.2521,0.3197,0.415
14.482459,0.1616,0.2336,0.4166,0.504
14.510768,0.1839,0.2709,0.5501,0.640
14.539818,0.2408,0.2672,0.7113,0.797
14.568490,0.3114,0.2688,1.0924,1.167
14.596521,0.2068,0.1906,1.3578,1.387
14.625653,0.3503,0.2558,1.5075,1.569
14.654396,0.3628,0.3406,1.3285,1.419
14.680025,0.3796,0.3911,1.0851,1.214
14.715071,0.2972,0.4178,0.8941,1.031
14.743436,0.3525,0.5157,0.7685,0.990
14.768745,0.3249,0.4400,0.6815,0.874
14.794430,0.3554,0.3474,0.8088,0.949
14.821270,0.4793,0.3848,1.0612,1.226
14.849412,0.2946,0.3769,1.2717,1.359
14.876085,0.3132,0.3301,1.3795,1.453
14.904577,0.5657,0.4435,1.3697,1.547
14.932799,0.3004,0.4168,1.3096,1.407
14.961373,0.1981,0.4109,1.1772,1.263
14.989755,0.2692,0.4398,0.8865,1.026
15.018398,0.3137,0.4170,0.8382,0.987
15.047441,0.2506,0.2177,1.0707,1.121
15.074692,0.1629,0.1178,1.1140,1.132
15.102566,0.1995,0.0833,0.9656,0.990
15.130502,0.2767,0.0958,0.8799,0.927
15.159033,0.1588,0.1121,0.9111,0.932
15.187986,-0.0561,0.1449,0.8049,0.820
15.216624,-0.0328,0.2196,0.5771,0.618
15.244011,0.0584,0.2372,0.3844,0.455
15.270230,0.0952,0.4146,0.5892,0.727
15.297636,0.0647,0.5856,0.8047,0.997
15.325695,0.1365,0.7784,1.0331,1.301
15.354548,0.2428,0.7813,1.3448,1.574
15.382826,0.4434,0.6990,1.8818,2.056
15.411354,0.2543,0.6851,1.9280,2.062
15.439396,0.2017,0.5966,1.2945,1.440
15.470276,0.3947,0.5123,0.8132,1.039
15.499686,0.4334,0.3664,0.8184,0.996
15.528610,0.1930,0.3073,0.7816,0.862
15.558675,0.4073,0.3552,0.5256,0.754
15.587494,0.6843,0.4720,0.5806,1.014
15.629954,0.4026,0.5169,0.7849,1.022
15.657409,0.1732,0.5546,0.6344,0.860
15.686249,0.1462,0.4673,0.8179,0.953
15.713457,-0.0420,0.4879,0.6913,0.847
15.739375,-0.0130,0.5023,0.3529,0.614
15.776482,0.1182,0.4779,0.0558,0.495
15.819735,0.1499,0.4503,0.1550,0.499
15.846457,0.0596,0.3044,0.5371,0.620
15.874958,0.1609,0.2821,0.9121,0.968
15.904572,-0.0424,0.4630,0.9498,1.057
15.934696,-0.4270,0.5737,0.8032,1.075
15.961922,0.0612,0.9667,0.6576,1.171
15.986295,0.3579,0.9900,0.9092,1.391
16.025672,0.2580,0.8097,1.2735,1.531
16.062136,-0.0384,0.6714,1.5105,1.653
16.090790,-0.3792,0.5961,1.0572,1.272
16.119296,-0.1614,0.5292,0.4328,0.702
16.148258,-0.0908,0.4676,0.0986,0.486
16.177374,-0.4253,0.3809,0.1028,0.580
16.207520,-0.5304,0.3203,0.0686,0.623
16.253603,-0.2641,0.3831,0.1228,0.481
16.283192,-0.3655,0.2409,0.5740,0.722
16.312446,-0.2299,0.3721,1.4572,1.521
16.341982,0.2245,0.7151,3.1200,3.209
16.372201,-0.2079,0.8025,4.1363,4.219
16.402461,-0.3398,0.8583,3.3010,3.428
16.431786,0.0107,0.9340,1.6033,1.856
16.462929,0.1275,0.9220,0.7236,1.179
16.492679,-0.2865,0.7273,0.1888,0.804
16.522100,-0.3135,0.4559,-0.1491,0.573
16.553680,-0.3058,0.4996,0.0790,0.591
16.586892,-0.7945,0.2949,-0.1041,0.854
16.616600,-0.9494,0.1368,-0.5439,1.103
16.647453,-0.2255,0.1754,-0.5509,0.621
16.677201,0.4241,0.4605,-0.3916,0.738
16.707263,0.5252,0.6762,-0.4589,0.971
16.736605,0.3512,0.6189,-0.4652,0.850
16.767438,-0.5182,0.2958,-0.3140,0.674
16.792639,-0.6894,0.1156,-0.2795,0.753
16.843490,-0.7422,0.3317,-0.2243,0.843
16.881159,-1.7292,0.7481,0.9476,2.109
16.920353,-3.0334,1.5981,1.4604,3.727
16.949035,-2.5890,1.2707,2.1696,3.609
16.979447,-1.5396,0.7386,2.3358,2.893
17.010368,-0.7244,0.4209,1.7958,1.982
17.040838,-0.4544,0.2353,1.1685,1.276
17.070172,-0.3391,0.2436,0.7930,0.896
17.101517,-0.0796,0.2236,0.5638,0.612
17.132511,0.2079,0.1759,0.6424,0.698
17.162774,0.2963,0.0845,0.6090,0.683
17.194809,0.4020,0.0054,0.4477,0.602
17.226423,0.2895,-0.0497,0.3341,0.445
17.256153,0.3019,-0.1040,0.4213,0.529
17.287270,0.4436,0.1214,0.6048,0.760
17.318494,-0.5387,0.0382,1.0015,1.138
17.348627,-1.0195,0.5126,1.2852,1.719
17.378713,-1.9550,1.5248,1.9329,3.144
17.409827,-2.8872,1.4074,2.1890,3.887
17.440581,-1.6240,1.3958,1.4545,2.589
17.471226,-1.3579,1.3506,0.7206,2.046
17.501696,-1.3564,0.8278,-0.2521,1.609
17.533086,-0.7060,0.4430,-0.6196,1.039
17.564909,-0.4798,0.2704,-0.5224,0.759
17.595417,-0.4719,0.3044,-0.8719,1.037
17.626574,-0.4251,0.3212,-1.1463,1.264
17.657323,-0.8446,0.4713,-0.9712,1.371
17.688214,-1.2271,0.9851,0.0089,1.574
17.719394,-2.6405,1.6813,1.5945,3.513
17.751518,-2.0009,1.6802,2.2442,3.444
17.783515,-0.7507,1.1344,1.3922,1.946
17.815747,-0.2573,0.7007,0.8132,1.104
17.843490,0.0260,0.4141,0.4753,0.631
17.881173,0.2354,0.2231,0.6451,0.722
17.910859,0.4258,-0.0812,0.7744,0.887
17.939520,0.3645,-0.0847,0.8970,0.972
17.968286,-0.1116,0.0894,1.0145,1.025
17.999792,-0.8971,0.1542,1.3485,1.627
18.031706,-1.0185,0.6303,1.3480,1.803
18.063310,-1.0920,0.9150,0.9043,1.687
18.094233,-1.3486,0.9529,0.8212,1.844
18.126496,-1.0645,1.4006,1.2197,2.141
18.158491,-1.5336,1.4815,1.1878,2.441
18.190628,-1.9208,1.2599,0.7921,2.430
18.223821,-1.1898,0.9184,0.6402,1.634
18.256862,-1.0007,0.5178,0.4089,1.199
18.289815,-0.7358,0.2639,-0.2695,0.827
18.321345,-0.2325,0.1479,-0.7366,0.786
18.354084,0.0031,0.0176,-0.6611,0.661
18.386518,-0.3945,-0.1702,-0.7762,0.887
18.418032,-0.5925,-0.1333,-0.7728,0.983
18.449786,-1.1160,0.2668,-0.3755,1.207
18.482440,-2.3023,0.8954,0.2889,2.487
18.515381,-2.8662,1.4628,1.0678,3.390
18.548651,-2.2711,1.1905,1.6218,3.034
18.580717,-1.2485,0.9360,1.6080,2.241
18.614532,-1.0523,0.6604,1.5379,1.977
18.647701,-1.4998,0.7202,2.0856,2.668
18.680755,-1.1817,0.7710,1.4210,2.003
18.713069,-0.5040,0.1104,1.4428,1.532
18.745294,0.1031,-0.1699,1.0292,1.048
18.777419,0.0330,-0.2829,-0.6868,0.744
18.827943,0.5457,0.2316,-2.2155,2.293
18.860906,-0.1908,0.6242,-1.6120,1.739
18.894321,-2.1216,0.6814,-0.4906,2.282
18.922100,-2.7409,0.5746,0.7521,2.900
18.967357,-0.8536,0.6926,1.7678,2.082
18.997568,0.1821,0.5612,1.0802,1.231
19.027802,-0.7539,0.4237,1.0080,1.328
19.056841,-0.7779,0.6140,1.8473,2.096
19.084711,-0.0075,1.0144,2.0003,2.243
19.113150,-0.7048,0.7745,1.8515,2.127
19.143480,-0.9520,0.6567,1.9463,2.264
19.172948,-1.2807,0.6233,1.6123,2.151
19.202525,-1.4658,0.3084,0.9305,1.763
19.231517,-1.2718,0.3203,0.4548,1.388
19.263433,-1.3594,0.2585,0.3910,1.438
19.295765,-1.4138,0.1996,0.2603,1.451
19.328943,-0.8490,0.0878,0.2769,0.897
19.362232,-0.3564,0.1808,0.4238,0.583
19.394594,-0.2925,0.1649,0.2880,0.442
19.444589,-0.1004,0.3056,0.6986,0.769
19.477465,0.1192,0.5485,0.7059,0.902
19.511494,-0.0908,0.5429,0.9505,1.098
19.546632,0.2037,0.6359,1.0092,1.210
19.581202,0.3178,0.5847,1.0883,1.276
19.616622,0.2005,0.5157,1.3341,1.444
19.649777,0.1008,0.4414,1.6565,1.717
19.684927,0.0947,0.3394,1.4902,1.531
19.719573,-0.1968,0.4116,1.2994,1.377
19.753463,-0.5043,0.5306,0.8093,1.091
19.788901,-0.7603,0.5485,0.2796,0.978
19.825530,-0.3489,0.6220,-0.1508,0.729
19.860962,-0.1062,0.5595,-0.3609,0.674
19.895259,0.0466,0.4344,-0.2702,0.514
19.928999,-0.1774,0.3079,-0.1959,0.406
19.962217,-0.3557,0.1121,-0.2190,0.433
19.992271,-0.4280,0.1430,-0.0760,0.458
20.044275,-0.9936,0.0780,0.1059,1.002
20.089050,-0.6801,0.4053,0.3488,0.865
20.131544,-2.5472,0.4046,0.6412,2.658
20.166982,-2.3386,0.7403,0.8305,2.590
20.201261,-2.0410,0.7743,0.3251,2.207
20.235694,-1.3144,0.5411,0.5909,1.539
20.270856,-0.6007,0.3503,1.1338,1.330
20.305417,-0.1055,0.2241,1.2549,1.279
20.339575,0.0314,0.3515,0.8836,0.951
20.375253,-0.7268,0.6115,0.6290,1.139
20.410830,-1.3862,0.7417,1.4284,2.124
20.444938,-2.0244,0.5255,1.7120,2.703
20.478112,-1.5534,0.2367,1.4164,2.115
20.511452,-1.4732,0.0447,0.7108,1.636
20.547465,-1.1863,0.0191,0.3241,1.230
20.581629,-0.8206,0.0401,-0.0117,0.822
20.616556,-0.6073,0.1764,-0.3020,0.701
20.651825,-0.5240,0.1764,-0.5475,0.778
20.686020,-0.3310,0.3438,-0.3504,0.592
20.721355,-0.2890,0.3413,-0.5424,0.703
20.756567,-0.2883,0.4202,-0.3415,0.613
20.791759,-0.5123,0.6037,0.0274,0.792
20.825427,-1.4344,0.5556,0.9417,1.804
20.860463,-1.6161,0.8896,1.3924,2.311
20.895732,-1.2452,0.8800,0.9896,1.818
20.930306,-0.8480,0.7305,1.1880,1.632
20.964702,-0.5607,0.6650,1.1364,1.431
20.999388,-0.2932,0.5724,0.8230,1.044
21.033814,-0.0666,0.4468,0.4758,0.656
21.067027,0.2271,0.3890,0.3023,0.542
21.112293,0.3681,0.5096,0.6579,0.910
21.146332,-1.5015,1.0105,1.3297,2.246
21.177581,-1.9671,1.0330,2.4574,3.313
21.209327,-1.5634,0.7095,2.0409,2.667
21.242193,-1.5460,0.3899,0.8867,1.824
21.277299,-0.9176,0.2651,-0.0259,0.956
21.311424,-0.3703,0.2790,-0.5368,0.709
21.345409,-0.2650,0.1446,-0.7682,0.825
21.379676,0.0119,0.1365,-0.7305,0.743
21.415334,-0.0088,0.1365,-0.6348,0.649
21.449264,-0.3750,0.1859,-0.7105,0.825
21.483569,-0.9746,0.6024,0.1919,1.162
21.517228,-2.3327,1.2902,0.9330,2.824
21.551437,-1.8228,1.4815,0.8890,2.512
21.585680,-0.9032,0.9819,1.0668,1.708
21.620902,0.0158,0.6015,1.4927,1.609
21.654528,0.4609,0.3978,1.4362,1.560
21.696401,0.6517,0.3850,0.8925,1.170
21.732034,-0.3997,0.4435,0.5992,0.846
21.772931,-2.0283,1.1348,1.2835,2.655
21.813844,-2.4937,1.2131,2.3536,3.637
21.851645,-1.5089,0.4915,1.0064,1.879
21.893044,-0.7410,0.2418,-0.0724,0.783
21.931543,-0.4561,0.0611,-0.7780,0.904
21.971567,-0.0613,0.0885,-1.0105,1.016
22.008090,0.1231,0.2663,-0.5472,0.621
22.051678,-0.3317,0.3589,-0.1112,0.501
22.089640,-0.8439,0.5004,0.0199,0.981
22.130519,-0.7873,0.6367,0.1853,1.029
22.163468,-1.4884,0.7435,0.8787,1.882
22.200617,-1.8360,0.9753,1.4731,2.548
22.231369,-1.5150,1.0445,1.2324,2.215
