time,gFx,gFy,gFz,TgF
7.194859,-0.7600,1.1353,1.1923,1.813
7.212312,-0.5406,1.2504,1.7592,2.225
7.230795,-0.5878,1.3438,2.3644,2.782
7.250035,-1.0528,1.2565,2.5652,3.044
7.268962,-1.4791,1.1055,2.1606,2.842
7.286050,-1.6083,0.9582,1.3830,2.327
7.305151,-1.4446,0.8558,0.6905,1.816
7.332547,-1.1907,0.7673,0.2515,1.439
7.356431,-0.8199,0.5979,-0.0220,1.015
7.376408,-0.5192,0.4200,-0.1686,0.689
7.395365,-0.3494,0.3003,-0.1962,0.501
7.415651,-0.2091,0.1710,-0.1725,0.321
7.434592,-0.0838,0.0773,-0.1512,0.189
7.452692,-0.0068,0.0312,-0.1742,0.177
7.472322,0.0398,0.0230,-0.1779,0.184
7.492324,0.1676,0.0503,-0.1901,0.258
7.511392,0.1858,0.1092,-0.2977,0.367
7.531410,-0.0070,0.1740,-0.5265,0.555
7.550290,-0.1383,0.2905,-0.6413,0.718
7.569649,-0.6694,0.3562,-0.6924,1.027
7.589706,-1.3477,0.2812,-0.7513,1.568
7.609328,-1.7768,0.2719,-0.5891,1.892
7.625285,-1.6542,0.2441,-0.4322,1.727
7.643799,-1.2508,0.2809,-0.2143,1.300
7.663041,-0.8185,0.3024,-0.0750,0.876
7.681649,-0.5008,0.3618,-0.0450,0.619
7.700344,-0.4199,0.3428,0.0008,0.542
7.720282,-0.0276,0.4530,0.0216,0.454
7.741066,0.4763,0.7100,-0.2204,0.883
7.760533,0.4732,0.7615,-0.3604,0.966
7.778485,-0.0960,0.5837,-0.2321,0.635
7.797343,-0.7593,0.3995,0.1105,0.865
7.817730,-1.4138,0.3369,0.4543,1.523
7.837369,-1.8678,0.4931,0.7018,2.055
7.855565,-1.9266,0.8439,0.8671,2.275
7.873295,-1.9760,1.0412,0.5210,2.294
7.892405,-2.0153,1.1258,-0.0042,2.308
7.912362,-1.9499,1.1060,-0.3364,2.267
7.932468,-1.7402,1.0239,-0.2202,2.031
7.952383,-1.4583,0.8966,-0.0091,1.712
7.971283,-1.2303,0.7725,-0.0738,1.455
7.989783,-1.1033,0.5976,-0.2001,1.271
8.008454,-0.9823,0.3883,-0.2331,1.082
8.026933,-0.8560,0.2245,-0.1899,0.905
8.053707,-0.6708,0.0188,-0.0520,0.673
8.074962,-0.4808,-0.1394,0.2586,0.563
8.094722,-0.5465,-0.1169,0.4336,0.707
8.121553,-0.9274,-0.0675,0.3842,1.006
8.156492,-1.2238,0.1910,0.1415,1.247
8.174627,-1.3642,0.4705,0.4538,1.513
8.190229,-0.9350,0.8458,0.8929,1.545
8.207604,-0.6547,0.9585,0.9918,1.527
8.226793,-0.7043,0.8426,0.8780,1.406
8.247562,-0.6422,0.7109,0.7494,1.216
8.266560,-0.4612,0.6222,0.5114,0.928
8.285686,-0.4881,0.6338,0.2393,0.835
8.306032,-0.6264,0.6508,0.0138,0.903
8.323747,-0.9487,0.6694,-0.1388,1.169
8.344659,-1.3791,0.6023,-0.1146,1.509
8.365571,-1.7104,0.5162,-0.0636,1.788
8.385727,-1.6990,0.4796,-0.0804,1.767
8.405845,-1.5949,0.4092,-0.1833,1.657
8.426549,-1.3373,0.4444,-0.3443,1.451
8.447443,-1.0540,0.4750,-0.4557,1.243
8.467670,-1.0153,0.4358,-0.3101,1.148
8.488552,-1.0258,0.4237,-0.1202,1.116
8.508722,-1.0300,0.4630,-0.1281,1.136
8.527783,-1.0092,0.4519,-0.2143,1.126
8.546369,-0.8849,0.4803,-0.2436,1.036
8.569513,-0.6990,0.4715,-0.2162,0.870
8.587726,-0.4456,0.4270,-0.0890,0.624
8.607849,-0.2885,0.3540,-0.0154,0.457
8.628284,-0.2814,0.2824,0.0500,0.402
8.650562,-0.4018,0.2726,0.0378,0.487
8.670544,-0.3098,0.3513,-0.1226,0.484
8.691475,-0.2795,0.4710,-0.2336,0.595
8.712330,-0.2131,0.6049,-0.3888,0.750
8.731234,-0.7483,0.6362,-0.2563,1.015
8.751490,-1.5560,0.5766,0.0480,1.660
8.771904,-1.9571,0.5810,0.0700,2.043
8.792960,-2.0724,0.4691,-0.2891,2.144
8.814325,-1.7388,0.4095,0.0326,1.787
8.835444,-1.2685,0.6096,1.2232,1.865
8.856520,-1.3664,0.6480,1.9170,2.442
8.878838,-1.2941,0.8334,1.8122,2.378
8.900428,-1.2513,0.8668,1.0218,1.833
8.921847,-1.1761,0.8844,0.4326,1.534
8.942530,-1.2279,0.6802,-0.0110,1.404
8.963700,-1.1842,0.7117,0.0646,1.383
8.984348,-0.9338,0.8150,0.0519,1.241
9.003578,-0.6806,0.9380,0.0870,1.162
9.023942,-0.4502,1.0179,0.2317,1.137
9.044129,-0.3885,0.9916,0.3248,1.113
9.064025,-0.4136,0.9218,0.3336,1.064
9.085765,-0.3715,0.8910,0.3891,1.041
9.107644,-0.3574,0.8556,0.3700,0.998
9.125671,-0.3102,0.8104,0.3067,0.920
9.144779,-0.2472,0.7664,0.2566,0.845
9.164179,-0.2150,0.7027,0.1462,0.749
9.182250,-0.1388,0.6359,0.0673,0.654
9.201853,-0.1069,0.6650,0.0241,0.674
9.222093,-0.1823,0.6047,-0.0042,0.632
9.240785,-0.2765,0.5157,-0.0105,0.585
9.259358,-0.2362,0.4640,-0.0019,0.521
9.280649,-0.2524,0.4293,0.0043,0.498
9.301474,-0.2509,0.4056,-0.2211,0.526
9.322859,-0.1646,0.3692,-0.3968,0.566
9.343713,-0.2578,0.4317,-0.5165,0.721
9.363448,-0.4263,0.4437,-0.7007,0.933
9.382476,-0.3225,0.5621,-0.7174,0.967
9.402605,-0.1221,0.6552,-0.7750,1.022
9.421667,0.0703,0.7718,-0.7857,1.104
9.440175,0.2198,0.8759,-0.7474,1.172
9.458244,0.1910,0.8532,-0.6429,1.085
9.477210,0.2115,0.9296,-0.4626,1.060
9.494462,0.1570,1.0273,-0.2537,1.070
9.516212,-0.0456,1.0076,-0.0862,1.012
9.535972,-0.2323,0.9604,0.0348,0.989
9.558437,-0.4116,1.0505,0.0854,1.132
9.580854,-0.6039,1.2240,0.2349,1.385
9.602289,-0.6533,1.3850,0.5489,1.627
9.623606,-0.4083,1.6056,0.8139,1.846
9.644685,-0.3525,1.6294,0.9891,1.938
9.666420,-0.3941,1.5632,1.1000,1.952
9.688385,-0.3249,1.4786,1.1117,1.878
9.709606,-0.0424,1.3948,1.0245,1.731
9.731278,0.3181,1.3264,0.9156,1.643
9.753766,0.5394,1.2587,0.7688,1.570
9.776938,0.4842,1.1544,0.5428,1.364
9.798091,0.2342,0.9513,0.3031,1.026
9.820742,0.1753,0.7875,0.2855,0.856
9.842742,0.1208,0.6152,0.2070,0.660
9.865516,0.1634,0.5502,-0.2285,0.618
9.887779,0.3730,0.6142,-0.9555,1.196
9.910671,0.3964,0.5455,-1.4625,1.610
9.946069,0.3188,0.5258,-1.2639,1.406
9.967932,0.0095,0.2047,-0.2392,0.315
9.990554,0.0600,0.1930,0.1543,0.254
10.013862,-0.1285,0.4540,1.0355,1.138
10.036372,-0.8118,0.3633,1.2854,1.563
10.057895,-0.6978,0.5353,1.0255,1.351
10.081816,-0.2015,0.7840,0.6647,1.047
10.104548,-0.0473,0.9274,0.5715,1.090
10.127157,-0.1976,0.9213,0.4140,1.029
10.147645,-0.4190,0.9162,0.2908,1.049
10.165486,-0.3745,0.9643,0.2787,1.071
10.195947,-0.4676,0.9023,0.5542,1.157
10.215910,-0.4917,0.9037,0.4934,1.141
10.237115,-0.6140,0.9909,0.4474,1.249
10.256724,-0.7383,0.9328,0.4413,1.269
10.277911,-0.8798,1.0425,0.4723,1.444
10.300055,-0.8646,1.1202,0.5310,1.511
10.321798,-0.8676,1.2203,0.6612,1.637
10.344382,-0.9410,1.2814,0.7066,1.740
10.366382,-1.0959,1.2118,0.6486,1.758
10.388762,-1.0288,1.1001,0.5608,1.607
10.427322,-0.6897,0.9101,0.4269,1.219
10.449922,-0.1307,0.6196,0.0849,0.639
10.473935,0.0891,0.5052,-0.0328,0.514
10.497247,0.1421,0.3569,0.1406,0.409
10.519593,0.0652,0.3176,0.6102,0.691
10.542981,-0.2478,0.2431,0.7147,0.795
10.566027,-0.5159,0.3037,0.6561,0.888
10.588963,-0.3379,0.4383,0.5381,0.772
10.612069,0.0879,0.5229,0.3947,0.661
10.634983,0.2213,0.7823,0.2796,0.860
10.657838,-0.0859,1.0666,0.1313,1.078
10.681399,-0.2921,1.2326,-0.0333,1.267
10.703160,-0.2643,1.4454,-0.1757,1.480
10.726368,-0.2858,1.6673,-0.2524,1.710
10.748761,-0.3430,1.7600,-0.3706,1.831
10.772408,-0.5226,1.5773,-0.7021,1.804
10.794854,-0.3154,1.5167,-1.0293,1.860
10.818428,-0.0613,1.4840,-1.0887,1.842
10.840906,-0.1146,1.3035,-0.9785,1.634
10.864586,-0.2118,1.1637,-0.7885,1.422
10.887750,-0.1060,1.0352,-0.7359,1.275
10.911488,0.0612,0.8810,-0.8131,1.200
10.935377,0.2855,0.7412,-0.8151,1.138
10.957571,0.3845,0.6208,-0.7615,1.055
10.981652,0.4588,0.4931,-0.6478,0.934
11.006019,0.4893,0.4029,-0.4545,0.780
11.030077,0.4052,0.2604,-0.2551,0.545
11.052672,0.2855,0.0525,0.0395,0.293
11.076663,0.3671,0.0124,0.3465,0.505
11.100395,0.3283,-0.0593,0.8119,0.878
11.124942,0.0698,-0.0966,0.0700,0.138
11.148473,-0.4663,0.1901,0.2454,0.560
11.171503,0.2694,0.2827,-0.1568,0.421
11.195231,0.0605,0.4065,-0.1808,0.449
11.212379,-0.4575,0.0667,-0.0098,0.462
11.235370,-0.8629,-0.0868,0.5078,1.005
11.260666,-0.7903,-0.2477,1.1970,1.456
11.283034,-0.2140,0.0623,2.0331,2.045
11.304735,-0.5264,0.2697,2.4075,2.479
11.324164,-1.3410,-0.0069,2.4103,2.758
11.344659,-1.4920,0.0958,2.2644,2.713
11.367764,-1.2765,0.3257,1.7280,2.173
11.390924,-0.9767,0.5104,1.2139,1.640
11.414196,-1.0822,0.6948,0.9987,1.628
11.438637,-1.5467,0.4430,1.0035,1.896
11.462872,-1.6058,0.2035,1.5315,2.228
11.484447,-1.2548,0.1962,1.6637,2.093
11.507930,-1.0847,0.2150,1.5481,1.902
11.533024,-0.9926,0.2480,1.2435,1.610
11.557786,-0.8485,0.1761,0.8330,1.202
11.581962,-0.5963,0.1442,0.5137,0.800
11.607871,-0.5574,0.1603,0.3395,0.672
11.633545,-0.8651,0.4577,0.9879,1.391
11.659676,-1.1133,0.2827,0.6041,1.298
11.685417,-1.2323,0.4217,0.6896,1.474
11.710756,-1.4619,0.6471,0.7236,1.755
11.735817,-1.0011,0.4547,2.1948,2.455
11.761903,-0.9040,0.1957,1.7729,2.000
11.787338,-0.7107,0.1351,1.3189,1.504
11.811996,-0.2716,0.3943,0.4932,0.687
11.837386,0.1285,0.5258,0.3180,0.628
11.863536,0.2184,0.4430,0.4939,0.698
11.887381,0.4162,0.4950,0.5633,0.858
11.911821,0.1509,0.5287,0.4296,0.698
11.938158,-0.1425,0.7955,0.5601,0.983
11.964823,0.2093,0.9052,1.4008,1.681
11.990395,-0.1451,0.6433,2.2458,2.341
12.015950,-0.2506,0.7085,2.3986,2.514
12.040633,-0.2944,0.5292,2.5542,2.625
12.064658,-0.4272,0.4273,2.1352,2.219
12.090808,-0.6357,0.4165,1.3678,1.565
12.115746,-0.7845,0.4139,0.7064,1.134
12.140226,-0.6655,0.4029,0.3367,0.848
12.169836,-0.4824,0.4021,0.0616,0.631
12.200907,-0.5274,0.2868,-0.1698,0.624
12.225684,-0.4920,0.1959,-0.4342,0.685
12.247398,-0.3816,0.2632,-0.4310,0.633
12.287959,-0.2816,0.2597,-0.3623,0.527
12.327055,-0.1165,0.5343,-0.3433,0.646
12.351234,-0.6872,0.4125,-0.3164,0.862
12.376343,-0.5961,0.3443,-0.0338,0.689
12.401483,-0.5760,0.3310,0.4438,0.799
12.427816,-0.8208,0.2211,0.8643,1.212
12.454019,-0.8932,0.3247,0.9752,1.362
12.479462,-0.8334,0.4774,0.9757,1.369
12.505504,-0.7584,0.4713,1.3770,1.641
12.531022,-0.6909,0.3540,1.7320,1.898
12.557436,0.0051,0.5686,1.5967,1.695
12.583195,-0.5033,0.4523,1.3742,1.532
12.607743,-0.5365,0.5282,1.3915,1.582
12.631560,-0.4444,0.5255,1.4182,1.576
12.655058,-0.4127,0.4786,1.5503,1.674
12.681892,-0.5546,0.4386,1.4988,1.657
12.708416,-0.7321,0.3063,1.4976,1.695
12.734762,-0.5348,0.4784,1.2815,1.469
12.761602,-0.5064,0.5178,0.9083,1.162
12.787371,-0.6992,0.4566,0.7329,1.111
12.813695,-0.6466,0.3970,0.5654,0.946
12.839041,-0.4290,0.3778,0.3646,0.678
12.865402,-0.2804,0.3228,0.2388,0.490
12.891414,-0.1747,0.2585,0.2041,0.373
12.916726,-0.1852,0.2986,0.2044,0.406
12.943473,-0.3482,0.2282,0.4699,0.628
12.968482,-0.2106,0.6028,1.4548,1.589
12.994715,-0.2729,0.6601,1.5857,1.739
13.021169,-0.5844,0.7857,1.2080,1.555
13.048456,-0.8876,0.7579,0.7511,1.388
13.074841,-0.8502,0.9497,0.5063,1.372
13.102088,-0.8693,1.0366,0.2193,1.371
13.128870,-1.0327,1.0076,0.0000,1.443
13.154663,-1.2574,0.8670,-0.1016,1.531
13.181770,-1.3319,0.7012,0.0467,1.506
13.207424,-1.1250,0.6269,0.4001,1.349
13.231697,-0.8460,0.6242,0.5889,1.205
13.257742,-0.7041,0.5712,0.6370,1.108
13.284715,-0.6342,0.6326,0.5701,1.062
13.305396,-0.4869,0.7107,0.4042,0.952
13.330732,-0.3347,0.7403,0.2603,0.853
13.354970,-0.1231,0.7263,0.1580,0.753
13.377818,-0.0356,0.7142,0.0583,0.717
13.402100,-0.0920,0.6124,-0.0589,0.622
13.427288,-0.2465,0.5576,-0.1076,0.619
13.454631,-0.2704,0.5116,-0.2453,0.629
13.481795,-0.1402,0.4422,-0.1505,0.488
13.509548,-0.0335,0.3963,0.0136,0.398
13.536038,-0.1766,0.4125,0.2745,0.526
13.565141,-0.3198,0.5390,0.7748,0.997
13.593051,-0.1170,0.9299,1.3956,1.681
13.621004,-0.4605,1.1285,1.5065,1.938
13.648692,-0.5819,1.0415,1.2649,1.739
13.676728,-0.2448,1.0149,1.0881,1.508
13.703059,-0.1756,0.9953,1.1279,1.514
13.730572,-0.5180,0.8578,1.1750,1.544
13.757629,-0.6323,0.9426,0.9237,1.463
13.785880,-0.5320,1.0723,1.4569,1.886
13.813863,-1.2741,0.9059,1.8347,2.410
13.842085,-1.6962,0.9108,1.6383,2.528
13.871063,-1.0598,1.1688,1.0108,1.874
13.898101,-0.5976,1.2995,0.2628,1.454
13.925177,-0.6914,1.1276,0.1122,1.327
13.952764,-0.9662,0.8185,0.0243,1.267
13.981020,-0.2914,0.7261,-0.2080,0.810
14.008580,0.2352,0.6589,0.2376,0.739
14.036876,-0.0508,0.4459,0.4841,0.660
14.063652,-0.3736,0.3518,0.3626,0.628
14.091805,-0.0735,0.3724,-0.0934,0.391
14.119657,0.1534,0.4298,-0.5202,0.692
14.147906,0.0584,0.4363,-0.6299,0.768
14.175643,0.0312,0.4645,-0.6958,0.837
14.203867,0.1963,0.5593,-0.4929,0.771
14.231637,0.2775,0.6687,-0.2783,0.776
14.260733,0.1976,0.7125,-0.3876,0.835
14.288832,0.4360,0.9179,-0.4501,1.111
14.335549,0.5182,1.0960,-0.3538,1.263
14.363799,0.3172,1.4475,-0.0867,1.484
14.389531,0.2261,1.4566,0.2124,1.489
14.436631,0.1846,1.4305,0.8813,1.690
14.464496,0.3869,1.3706,1.1222,1.813
14.492275,0.4539,1.3983,0.2652,1.494
14.519615,0.3992,1.2409,-0.6033,1.436
14.548692,0.7211,1.1344,-0.8986,1.617
14.576539,0.8509,0.9480,-0.7017,1.454
14.604071,0.6053,0.6778,-0.6145,1.097
14.632592,0.3498,0.5206,-0.4247,0.757
14.662579,0.1783,0.3785,-0.1936,0.461
14.691569,-0.2179,0.2814,-0.1987,0.408
14.720152,-0.1766,0.2524,-0.1351,0.336
14.750306,-0.2262,0.2392,0.3004,0.446
14.778996,-0.9240,0.2912,0.4429,1.065
14.808560,-1.0584,0.4515,0.2124,1.170
14.836994,-0.5010,0.6245,0.1618,0.817
14.864773,-0.5760,0.9128,-0.4058,1.153
14.892867,-0.7510,1.0918,-0.5216,1.424
14.937436,-0.2526,1.2267,-0.2984,1.288
14.967835,-0.1719,1.2893,-0.1659,1.311
14.997292,-0.0836,1.3176,-0.2074,1.336
15.027466,0.1536,1.5013,-0.1561,1.517
15.056608,0.0099,1.4940,-0.0599,1.495
15.084978,-0.1497,1.4994,-0.1468,1.514
15.114115,-0.1356,1.6063,-0.5123,1.692
15.142370,-0.3061,1.4942,-0.9128,1.777
15.173563,-0.3652,1.2963,-0.8947,1.617
15.204634,-0.2013,0.9692,-0.4642,1.093
15.234547,0.0957,0.6963,-0.1398,0.717
15.264819,0.0432,0.4831,-0.2686,0.554
15.294696,0.1294,0.4251,-0.2516,0.511
15.324491,0.2030,0.4224,-0.0620,0.473
15.354880,-0.2017,0.3699,-0.1530,0.448
15.384687,-0.3948,0.4070,0.0067,0.567
15.414011,-0.3701,0.5790,0.3739,0.782
15.444659,-0.2131,0.7542,0.4526,0.905
15.467739,-0.3513,1.0733,0.2896,1.166
15.494898,-0.1316,1.2128,0.0343,1.220
15.523720,0.1898,1.3838,-0.1456,1.404
15.550715,0.1028,1.4576,-0.2311,1.479
15.577823,-0.0722,1.4505,-0.2204,1.469
15.604569,-0.0198,1.4060,-0.3438,1.448
15.630326,0.0857,1.2909,-0.4969,1.386
15.658603,0.1324,1.1820,-0.6655,1.363
15.689839,0.4451,1.2052,-0.7640,1.495
15.719009,0.4998,1.1285,-0.6003,1.372
15.747402,0.3468,1.0769,-0.7701,1.369
15.776558,0.2983,0.9731,-0.9802,1.413
15.805967,0.4336,0.8651,-0.7425,1.220
15.835496,0.6039,0.7081,-0.4820,1.048
15.865692,0.4572,0.5421,-0.4119,0.820
15.896718,0.0886,0.3829,-0.4510,0.598
15.926667,0.0966,0.2902,-0.3035,0.431
15.955058,0.1902,0.1681,-0.1447,0.292
15.984606,0.1814,0.0577,-0.0874,0.209
16.015576,-0.0848,-0.0673,0.0265,0.111
16.045375,-0.4786,0.1542,0.7208,0.879
16.076537,-0.5306,0.3086,0.6195,0.872
16.107655,-0.1421,0.6042,0.4184,0.749
16.138900,-0.4026,0.6616,0.7462,1.075
16.170545,-0.8746,0.8940,1.0616,1.640
16.201664,-0.7901,1.0061,1.5601,2.018
16.233692,-0.7571,0.9071,2.1010,2.410
16.264796,-0.9320,0.8871,1.8173,2.227
16.296353,-1.3976,0.9939,1.4799,2.265
16.327359,-1.8336,1.2308,0.8403,2.363
16.359017,-1.3573,1.0684,1.0123,2.002
16.390599,-0.8700,0.6636,1.9509,2.237
16.421699,-1.2182,0.1708,2.0567,2.397
16.453496,-0.9007,-0.0129,1.7133,1.936
16.486165,-1.0908,0.1063,0.8667,1.397
16.513621,-1.1120,0.3580,0.2205,1.189
16.537705,-0.6100,0.4999,-0.1041,0.796
16.565539,-0.2304,0.5930,-0.1153,0.647
16.593977,-0.4700,0.5993,0.2032,0.788
16.623686,-0.6880,0.6266,0.5550,1.084
16.652207,-0.4976,0.7207,0.7404,1.147
16.679779,-0.4615,0.6975,0.4699,0.959
16.709003,-0.4026,0.7273,0.0583,0.833
16.740564,-0.2692,0.7477,-0.1212,0.804
16.772043,-0.4610,0.6863,-0.1121,0.834
16.802862,-1.0141,0.5991,0.1179,1.184
16.833446,-1.0041,0.6909,0.5540,1.339
16.865813,-0.9228,1.0039,0.9566,1.666
16.897491,-0.5748,1.6152,0.7438,1.869
16.928478,-0.5101,2.0144,0.8301,2.238
16.959839,-0.9198,1.9245,1.2176,2.456
16.991730,-0.5276,1.5185,1.3532,2.101
17.023495,-0.1549,0.8800,0.9278,1.288
17.055244,0.4695,0.6806,0.5042,0.968
17.087269,0.7263,0.6780,0.0255,0.994
17.120513,0.2520,0.5480,-0.0171,0.603
17.152594,-0.1893,0.4659,0.1056,0.514
17.184913,-0.0127,0.3858,0.1049,0.400
17.217039,0.0688,0.3271,0.1003,0.349
17.249046,-0.1968,0.0520,0.0949,0.225
17.281983,-0.0207,-0.0178,0.2799,0.281
17.314462,0.0938,-0.1187,0.3202,0.354
17.346874,-0.2529,-0.0773,0.7753,0.819
17.379582,0.0405,-0.0363,0.7338,0.736
17.412186,-0.1908,0.1024,0.5268,0.570
17.445671,-0.2919,0.6492,0.6859,0.989
17.477900,-0.5171,1.5038,1.8122,2.411
17.510385,-0.9965,2.7018,1.2845,3.153
17.560687,-1.3076,2.9916,2.1701,3.920
17.595709,-0.3068,2.5304,1.4795,2.947
17.620213,0.5411,2.2382,1.6216,2.816
17.624406,0.5807,2.2103,1.5803,2.779
17.656829,0.7940,1.7908,0.9842,2.192
17.686911,0.7199,1.3228,0.3148,1.539
17.717632,0.8853,1.1475,-0.1273,1.455
17.746259,0.6454,0.9662,-0.1622,1.173
17.776575,0.3400,0.6108,0.0717,0.703
17.804631,0.0635,0.3291,-0.1689,0.375
17.833814,0.1509,0.2770,-0.2270,0.389
17.863805,0.1367,0.1962,0.0458,0.244
17.895849,-0.3769,0.1539,0.6114,0.735
17.927421,-0.3371,0.3179,0.9388,1.047
17.959812,-0.2005,0.3701,1.1669,1.241
17.990755,-0.4246,0.2255,0.5874,0.759
18.023797,0.0635,0.2612,0.9632,1.000
18.056507,-0.2196,0.2683,1.2263,1.274
18.102307,0.0742,0.6245,0.8413,1.050
18.137680,0.5355,1.7129,-0.4701,1.855
18.170653,-0.0929,2.9608,-0.4994,3.004
18.205131,-0.4703,3.3920,-0.0068,3.424
18.238534,-0.4172,3.2037,0.7252,3.311
18.271471,-0.2387,2.4490,0.2442,2.473
18.305518,0.3102,1.8790,-0.7156,2.034
18.337613,0.3249,1.1903,-0.4689,1.320
18.370860,0.5516,0.5775,0.3673,0.879
18.402355,0.5548,0.2951,0.2428,0.674
18.405815,0.0023,0.2148,-0.3499,0.411
18.436400,-0.0417,0.2128,-0.3646,0.424
18.469467,0.2040,-0.0619,0.5874,0.625
18.502962,0.0476,-0.1057,1.0704,1.077
18.505881,-0.5446,-0.2009,1.5747,1.678
18.538239,-0.5404,-0.1932,1.5666,1.668
18.571046,-0.1810,-0.0097,1.0949,1.110
18.604543,-0.1920,0.3037,0.8494,0.922
18.637896,0.0612,0.9538,0.7751,1.231
18.672775,-0.1043,0.9182,0.3835,1.000
18.698957,0.6379,1.2465,0.5750,1.514
18.729942,0.5399,1.4712,1.0040,1.861
18.760391,-0.6980,1.3708,1.3963,2.078
18.791012,-0.7668,1.4668,1.3959,2.165
18.821351,-0.3682,1.4991,1.8305,2.394
18.851757,-0.4050,1.3994,1.8098,2.323
18.879702,-0.2521,1.4290,1.1435,1.847
18.912650,-0.4556,1.3526,0.6434,1.566
18.947544,-0.5475,1.1456,0.4482,1.346
18.980664,-0.3271,0.9040,0.5222,1.094
19.014698,-0.3068,0.6980,0.5826,0.960
19.048827,-0.5873,0.4624,0.6877,1.016
19.082630,-0.2732,0.3340,1.0507,1.136
19.116771,-0.0070,0.2807,0.5457,0.614
19.152808,0.0547,0.4581,0.0085,0.461
19.186947,0.2168,0.6035,-0.1589,0.661
19.221915,0.1536,0.8495,-0.0184,0.863
19.255689,-0.0782,1.1568,0.2412,1.184
19.289513,-0.4143,1.3408,0.6644,1.553
19.322735,-0.4478,1.4733,1.2366,1.975
19.355579,-0.4800,1.4260,1.4694,2.103
19.386833,-0.2743,1.5126,1.2451,1.978
19.420445,-0.3384,1.3924,1.4264,2.022
19.452485,-0.2821,0.7969,2.0934,2.258
19.488391,0.1707,0.2866,1.6285,1.662
19.523085,0.3786,0.2038,0.3920,0.582
19.558415,0.3669,0.3005,-0.2724,0.547
19.594684,0.1912,0.1451,-0.3150,0.396
19.630287,0.3265,0.0620,-0.2199,0.399
19.664605,0.2054,-0.1196,-0.2448,0.341
19.699410,-0.0295,-0.0451,-0.0697,0.088
19.733131,-0.2697,0.1542,-0.0238,0.312
19.764985,-0.7476,0.3745,0.0209,0.836
19.816672,-0.9482,0.7466,0.6901,1.390
19.847312,-1.7407,1.5292,1.8112,2.941
19.879219,-0.9780,2.0757,2.3958,3.317
19.929612,-0.7232,2.1695,2.3629,3.288
19.964482,-0.2748,1.9210,2.2463,2.968
19.998793,0.0530,1.6624,1.4785,2.225
20.001592,0.4783,1.3564,0.7348,1.615
20.035888,0.4719,1.2853,0.6292,1.507
20.070467,0.3661,0.7740,0.3319,0.918
20.105003,0.2992,0.4425,0.5843,0.792
20.139750,0.2557,0.1398,0.2840,0.407
20.173752,0.4397,0.0948,0.2078,0.495
20.216770,-0.3997,0.0682,-0.1146,0.421
20.247589,-0.8707,0.2846,-0.0758,0.919
20.279174,-0.8023,0.2038,-0.1046,0.834
20.319506,0.0072,0.1969,-0.5123,0.549
20.354714,0.7815,0.2487,0.7231,1.093
20.389359,0.7365,1.2460,1.0253,1.774
20.424724,-0.3703,1.7666,-0.6792,1.929
20.459599,-0.2184,1.8766,-0.9231,2.103
20.494424,0.7707,1.5495,0.2847,1.754
20.528605,0.7104,1.1353,0.4711,1.420
20.563721,0.4998,0.8541,0.9180,1.350
20.599476,0.5484,0.8663,1.3255,1.676
20.634567,0.2431,0.8323,1.4291,1.672
20.668479,0.1150,1.1910,1.3096,1.774
20.704998,-0.1167,1.1891,1.1374,1.650
20.741118,0.3679,1.0037,1.5635,1.894
20.775872,0.7563,0.8656,1.4049,1.815
20.812114,0.6508,0.7676,0.8809,1.337
20.843899,0.5271,0.8397,0.6180,1.168
20.894603,0.2802,0.8879,0.4084,1.017
20.928518,0.3515,0.7322,0.7404,1.099
20.959776,0.2780,0.7060,0.6996,1.032
20.993061,0.5611,0.8556,0.1860,1.040
21.028660,0.4324,0.7964,-0.1628,0.921
21.062982,-0.1304,0.6533,0.1631,0.686
21.098856,-0.8910,0.5074,0.4718,1.129
21.134758,-0.3550,0.5963,1.1850,1.373
21.170678,-0.3308,0.6389,1.0164,1.245
21.205441,-0.4917,0.5730,1.6131,1.781
21.237664,-0.1756,0.6545,1.3832,1.540
21.273427,0.2103,0.8004,1.2510,1.500
21.309415,-0.2306,0.6799,1.0770,1.294
21.343413,0.0132,0.7146,0.9817,1.214
21.346700,0.1064,0.6911,1.0294,1.244
21.381448,0.0470,0.6765,1.0329,1.236
21.417394,-0.1998,0.6005,0.8093,1.027
21.454519,0.0801,0.5663,0.7514,0.944
21.489503,0.1057,0.4649,0.8435,0.969
21.525565,-0.0948,0.4381,0.7169,0.846
21.561019,-0.0437,0.5546,0.6229,0.835
21.595659,-0.0119,0.6467,0.8128,1.039
21.630655,-0.2413,0.7261,0.9776,1.241
21.664604,-0.2755,0.7130,1.1892,1.414
21.701665,-0.3982,0.6279,0.9375,1.197
21.736797,-0.2033,0.6066,0.6854,0.938
21.771651,-0.3645,0.4850,0.6724,0.906
21.806544,-0.5665,0.4728,0.4741,0.877
21.841493,-0.4176,0.5905,0.5945,0.936
21.876517,-0.9699,0.5407,0.7401,1.334
21.904101,-0.9377,0.5793,0.5818,1.246
21.948449,-0.5534,0.6604,0.7690,1.155
21.980587,-0.8429,0.6182,0.6307,1.221
22.011351,-0.5257,0.8001,0.4638,1.064
22.041389,-0.4442,1.0014,0.5901,1.244
22.075346,-0.5998,1.1651,0.5396,1.417
22.108411,-0.4681,1.2040,0.6050,1.426
22.141178,-0.0823,1.2672,0.9260,1.572
22.174695,-0.2780,1.0005,1.5857,1.895
22.209989,-0.2902,0.6384,1.6722,1.813
